DateTime,Temperature,Humidity,CO2,pH,EC,"
"
2025-11-09 00:00:00.143894,25.768,66.848,496.238,5.023,1889.468,"
"
2025-11-09 00:01:00.140405,25.777,68.341,499.855,5.023,1892.361,"
"
2025-11-09 00:02:00.118957,25.768,68.247,503.617,5.023,1889.468,"
"
2025-11-09 00:03:00.116980,25.773,68.544,508.391,5.023,1889.468,"
"
2025-11-09 00:04:00.116715,25.907,67.542,508.536,5.023,1892.361,"
"
2025-11-09 00:05:00.144626,25.799,67.361,509.476,5.023,1892.361,"
"
2025-11-09 00:06:00.120359,25.916,68.150,515.987,5.023,1892.361,"
"
2025-11-09 00:07:00.126381,25.768,68.345,513.527,5.023,1892.361,"
"
2025-11-09 00:08:00.134051,25.794,68.341,515.987,5.023,1889.468,"
"
2025-11-09 00:09:00.139913,25.768,68.345,518.446,5.023,1889.468,"
"
2025-11-09 00:10:00.178619,25.768,68.135,518.446,5.023,1889.468,"
"
2025-11-09 00:11:00.138254,25.768,68.547,520.906,5.023,1889.468,"
"
2025-11-09 00:12:00.127824,25.768,68.547,520.906,5.023,1889.468,"
"
2025-11-09 00:13:00.131408,25.898,68.544,520.906,5.003,1892.361,"
"
2025-11-09 00:14:00.138389,25.920,69.235,519.097,5.052,1888.021,"
"
2025-11-09 00:15:00.183540,25.916,68.754,521.195,5.023,1892.361,"
"
2025-11-09 00:16:00.114858,25.881,68.547,520.833,5.003,1889.468,"
"
2025-11-09 00:17:00.128276,25.916,67.256,520.906,5.003,1889.468,"
"
2025-11-09 00:18:00.123266,25.768,66.345,520.906,5.023,1889.468,"
"
2025-11-09 00:19:00.119240,25.768,66.052,520.906,5.003,1889.468,"
"
2025-11-09 00:20:00.112329,25.768,64.337,518.446,5.023,1888.021,"
"
2025-11-09 00:21:00.120192,25.768,63.043,513.527,5.023,1889.468,"
"
2025-11-09 00:22:00.131509,25.621,62.439,508.536,5.023,1889.468,"
"
2025-11-09 00:23:00.128604,25.768,61.831,503.617,5.023,1889.468,"
"
2025-11-09 00:24:00.129281,25.768,61.118,496.238,5.052,1889.468,"
"
2025-11-09 00:25:00.143909,25.707,61.726,484.447,5.043,1889.468,"
"
2025-11-09 00:26:00.151604,25.768,60.840,481.409,5.043,1889.468,"
"
2025-11-09 00:27:00.127065,25.625,61.118,477.720,5.052,1888.021,"
"
2025-11-09 00:28:00.130889,25.651,60.934,473.958,5.052,1889.468,"
"
2025-11-09 00:29:00.128719,25.655,60.843,466.580,5.043,1892.361,"
"
2025-11-09 00:30:00.178593,25.764,60.536,464.627,5.023,1889.468,"
"
2025-11-09 00:31:00.130494,25.764,60.333,452.980,5.023,1889.468,"
"
2025-11-09 00:32:00.118477,25.838,62.439,452.980,5.023,1889.468,"
"
2025-11-09 00:33:00.120653,25.768,59.823,449.291,5.023,1889.468,"
"
2025-11-09 00:34:00.122611,25.734,59.715,449.291,5.023,1889.468,"
"
2025-11-09 00:35:00.128529,25.768,61.516,449.291,5.023,1889.468,"
"
2025-11-09 00:36:00.128231,25.768,60.735,449.291,5.023,1889.468,"
"
2025-11-09 00:37:00.136071,25.781,62.312,451.751,5.023,1889.468,"
"
2025-11-09 00:38:00.132830,25.846,61.227,449.291,5.023,1889.468,"
"
2025-11-09 00:39:00.148858,25.768,64.435,444.661,5.023,1892.361,"
"
2025-11-09 00:40:00.138239,25.786,65.325,450.521,5.023,1892.361,"
"
2025-11-09 00:41:00.127015,25.916,64.746,451.751,5.023,1889.468,"
"
2025-11-09 00:42:00.125202,25.768,66.840,451.751,5.023,1889.468,"
"
2025-11-09 00:43:00.158196,25.777,66.848,454.210,5.023,1892.361,"
"
2025-11-09 00:44:00.134860,25.768,68.041,454.210,5.003,1889.468,"
"
2025-11-09 00:45:00.105760,25.794,66.233,456.742,5.043,1888.021,"
"
2025-11-09 00:46:00.142969,25.881,66.645,461.082,5.023,1889.468,"
"
2025-11-09 00:47:00.149655,25.768,66.233,461.661,5.003,1892.361,"
"
2025-11-09 00:48:00.131309,25.768,66.848,464.120,5.023,1889.468,"
"
2025-11-09 00:49:00.116357,25.916,66.949,470.992,5.023,1888.021,"
"
2025-11-09 00:50:00.130307,25.881,67.462,470.920,5.023,1892.361,"
"
2025-11-09 00:51:00.121035,25.768,66.236,469.039,5.023,1892.361,"
"
2025-11-09 00:52:00.124595,25.768,67.354,470.848,5.023,1889.468,"
"
2025-11-09 00:53:00.117711,25.777,68.345,471.499,5.023,1892.361,"
"
2025-11-09 00:54:00.135801,25.768,67.357,469.039,5.023,1892.361,"
"
2025-11-09 00:55:00.139246,25.768,66.059,468.895,5.023,1889.468,"
"
2025-11-09 00:56:00.338433,25.768,66.739,469.039,5.023,1889.468,"
"
2025-11-09 00:57:00.134645,25.768,66.063,471.065,5.023,1889.468,"
"
2025-11-09 00:58:00.144268,25.916,66.551,473.958,5.023,1889.468,"
"
2025-11-09 00:59:00.162301,25.768,66.945,473.958,5.023,1892.361,"
"
2025-11-09 01:00:00.108535,25.768,66.746,476.490,5.043,1892.361,"
"
2025-11-09 01:01:00.119621,25.907,66.649,478.950,5.023,1892.361,"
"
2025-11-09 01:02:00.120782,25.916,67.354,480.107,5.023,1889.468,"
"
2025-11-09 01:03:00.108658,25.768,66.157,481.409,5.023,1889.468,"
"
2025-11-09 01:04:00.115200,25.768,66.063,481.409,5.023,1889.468,"
"
2025-11-09 01:05:00.117034,25.846,66.746,481.409,5.023,1889.468,"
"
2025-11-09 01:06:00.336066,25.768,67.347,483.869,5.023,1889.468,"
"
2025-11-09 01:07:00.133841,26.063,68.931,487.486,5.023,1892.361,"
"
2025-11-09 01:08:00.125861,25.916,67.249,486.328,5.023,1889.468,"
"
2025-11-09 01:09:00.134408,25.768,66.942,486.328,5.023,1889.468,"
"
2025-11-09 01:10:00.151163,25.768,67.527,488.788,5.023,1889.468,"
"
2025-11-09 01:11:00.139527,25.794,67.350,491.247,5.023,1889.468,"
"
2025-11-09 01:12:00.124089,25.768,67.535,493.128,5.023,1889.468,"
"
2025-11-09 01:13:00.128674,25.768,67.737,496.238,5.023,1892.361,"
"
2025-11-09 01:14:00.140070,25.916,67.632,493.779,5.003,1889.468,"
"
2025-11-09 01:15:00.120054,25.916,67.531,496.238,4.984,1892.361,"
"
2025-11-09 01:16:00.121825,25.868,67.737,493.779,5.023,1888.021,"
"
2025-11-09 01:17:00.122938,25.768,67.737,496.238,5.003,1892.361,"
"
2025-11-09 01:18:00.143541,25.768,67.643,498.698,5.003,1889.468,"
"
2025-11-09 01:19:00.148636,25.768,67.459,501.157,5.003,1892.361,"
"
2025-11-09 01:20:00.116296,25.768,67.535,503.617,5.023,1892.361,"
"
2025-11-09 01:21:00.111342,25.825,67.632,503.906,5.023,1889.468,"
"
2025-11-09 01:22:00.124311,25.916,67.737,508.536,5.023,1888.021,"
"
2025-11-09 01:23:00.138896,25.916,67.737,508.536,5.023,1889.468,"
"
2025-11-09 01:24:00.129697,25.916,67.741,508.681,5.023,1888.021,"
"
2025-11-09 01:25:00.128150,25.768,67.741,503.617,5.023,1889.468,"
"
2025-11-09 01:26:00.127206,25.768,67.835,506.076,5.023,1889.468,"
"
2025-11-09 01:27:00.129616,25.916,68.132,508.536,5.023,1888.021,"
"
2025-11-09 01:28:00.165665,25.916,67.842,508.536,5.023,1892.361,"
"
2025-11-09 01:29:00.130847,25.768,67.839,510.995,5.023,1889.468,"
"
2025-11-09 01:30:00.142944,25.825,67.632,513.527,5.023,1889.468,"
"
2025-11-09 01:31:00.112098,25.768,67.835,513.527,5.003,1889.468,"
"
2025-11-09 01:32:00.335091,25.794,67.936,513.527,5.003,1889.468,"
"
2025-11-09 01:33:00.125065,26.059,68.341,516.204,5.003,1892.361,"
"
2025-11-09 01:34:00.137093,25.916,68.034,513.527,5.003,1889.468,"
"
