DateTime,Temperature,Humidity,CO2,pH,EC,"
"
2025-11-03 00:00:00.125334,23.993,62.221,441.913,4.667,1888.021,"
"
2025-11-03 00:01:00.143355,23.993,63.433,442.057,4.667,1888.021,"
"
2025-11-03 00:02:00.400185,23.845,64.019,441.913,4.657,1889.468,"
"
2025-11-03 00:03:00.373125,23.845,64.323,442.347,4.667,1888.021,"
"
2025-11-03 00:04:00.148815,23.880,63.137,441.913,4.657,1889.468,"
"
2025-11-03 00:05:00.173888,23.845,61.712,443.793,4.629,1885.127,"
"
2025-11-03 00:06:00.140276,23.546,61.411,441.913,4.618,1888.021,"
"
2025-11-03 00:07:00.121250,23.537,61.107,439.453,4.636,1885.127,"
"
2025-11-03 00:08:00.139267,23.411,60.927,439.453,4.648,1885.127,"
"
2025-11-03 00:09:00.157229,23.251,61.104,436.994,4.649,1889.468,"
"
2025-11-03 00:10:00.139211,23.108,60.825,436.994,4.667,1889.468,"
"
2025-11-03 00:11:00.232559,23.103,60.999,441.334,4.667,1892.361,"
"
2025-11-03 00:12:00.157969,23.103,60.616,440.104,4.667,1889.468,"
"
2025-11-03 00:13:00.120689,22.986,60.717,441.913,4.667,1889.468,"
"
2025-11-03 00:14:00.154748,22.808,60.717,444.372,4.667,1889.468,"
"
2025-11-03 00:15:00.135114,22.808,61.097,446.832,4.667,1889.468,"
"
2025-11-03 00:16:00.140231,22.717,61.505,446.832,4.648,1889.468,"
"
2025-11-03 00:18:00.126960,22.882,61.603,449.291,4.649,1889.468,"
"
2025-11-03 00:19:00.116319,22.808,61.607,451.751,4.648,1889.468,"
"
2025-11-03 00:20:00.124249,22.808,62.109,451.751,4.648,1889.468,"
"
2025-11-03 00:21:00.161162,22.734,62.207,451.751,4.648,1889.468,"
"
2025-11-03 00:22:01.102522,22.812,62.218,456.742,4.649,1889.468,"
"
2025-11-03 00:23:00.142616,22.808,62.619,454.210,4.657,1889.468,"
"
2025-11-03 00:24:00.399589,22.674,62.518,454.210,4.657,1889.468,"
"
2025-11-03 00:25:00.190461,22.808,62.279,456.742,4.649,1889.468,"
"
2025-11-03 00:26:00.361543,22.661,60.717,456.742,4.648,1889.468,"
"
2025-11-03 00:27:00.131029,22.726,60.518,459.563,4.657,1889.468,"
"
2025-11-03 00:28:00.166126,22.582,60.413,456.742,4.648,1889.468,"
"
2025-11-03 00:29:00.125769,22.435,60.308,456.742,4.649,1889.468,"
"
2025-11-03 00:30:00.148550,22.361,60.927,456.742,4.648,1889.468,"
"
2025-11-03 00:31:00.125654,22.287,60.619,456.742,4.648,1889.468,"
"
2025-11-03 00:32:00.148771,22.287,60.818,459.201,4.648,1889.468,"
"
2025-11-03 00:33:00.150059,22.344,60.916,459.201,4.657,1889.468,"
"
2025-11-03 00:34:00.134508,22.344,61.903,459.201,4.648,1889.468,"
"
2025-11-03 00:35:00.146451,22.140,62.207,460.431,4.649,1889.468,"
"
2025-11-03 00:36:00.170906,22.361,62.214,461.661,4.618,1889.468,"
"
2025-11-03 00:37:00.154105,22.231,62.616,456.959,4.608,1889.468,"
"
2025-11-03 00:38:00.148467,22.361,63.017,454.210,4.618,1888.021,"
"
2025-11-03 00:39:00.155296,22.322,63.115,456.742,4.618,1889.468,"
"
2025-11-03 00:40:00.159070,22.361,63.321,456.742,4.648,1889.468,"
"
2025-11-03 00:41:00.142392,22.361,63.596,456.742,4.648,1885.127,"
"
2025-11-03 00:42:00.135281,22.509,63.527,456.742,4.648,1889.468,"
"
2025-11-03 00:43:00.166036,22.509,63.524,459.201,4.648,1889.468,"
"
2025-11-03 00:44:00.147500,22.509,63.592,459.201,4.648,1889.468,"
"
2025-11-03 00:45:00.144207,22.656,63.603,461.589,4.657,1889.468,"
"
2025-11-03 00:46:00.158584,22.656,62.004,462.240,4.666,1889.468,"
"
2025-11-03 00:47:00.371174,22.361,61.194,461.589,4.648,1889.468,"
"
2025-11-03 00:48:00.128621,22.361,61.288,461.661,4.648,1889.468,"
"
2025-11-03 00:49:00.338973,22.274,60.985,459.780,4.648,1889.468,"
"
2025-11-03 00:50:00.382877,22.066,60.988,461.661,4.648,1889.468,"
"
2025-11-03 00:51:00.167500,22.066,61.292,461.661,4.648,1889.468,"
"
2025-11-03 00:52:00.155345,22.066,61.288,461.661,4.657,1889.468,"
"
2025-11-03 00:53:00.139162,22.066,61.393,464.120,4.648,1889.468,"
"
2025-11-03 00:54:00.153245,22.066,62.008,464.120,4.648,1889.468,"
"
2025-11-03 00:55:00.154129,22.066,63.014,464.699,4.657,1889.468,"
"
2025-11-03 00:56:00.170718,22.196,63.216,465.639,4.648,1892.361,"
"
2025-11-03 00:57:00.149839,22.066,63.419,466.435,4.648,1889.468,"
"
2025-11-03 00:58:00.142852,22.140,63.596,466.580,4.648,1889.468,"
"
2025-11-03 00:59:00.140742,22.183,63.900,466.580,4.657,1889.468,"
"
2025-11-03 01:00:00.149378,22.214,64.001,466.797,4.648,1889.468,"
"
2025-11-03 01:01:00.147936,22.214,64.207,466.580,4.648,1889.468,"
"
2025-11-03 01:02:00.153787,22.231,64.110,469.039,4.657,1889.468,"
"
2025-11-03 01:03:00.128043,22.326,63.806,469.039,4.648,1889.468,"
"
2025-11-03 01:04:00.315931,22.361,63.907,466.580,4.648,1889.468,"
"
2025-11-03 01:05:00.153384,22.509,63.708,470.052,4.648,1889.468,"
"
2025-11-03 01:06:00.147897,22.361,63.430,466.580,4.648,1889.468,"
"
2025-11-03 01:07:00.121645,22.361,61.599,466.652,4.618,1889.468,"
"
2025-11-03 01:08:00.141050,22.214,61.494,469.039,4.608,1892.361,"
"
2025-11-03 01:09:00.122231,22.070,61.596,469.039,4.618,1885.127,"
"
2025-11-03 01:10:00.151165,22.066,61.599,466.869,4.636,1885.127,"
"
2025-11-03 01:11:00.258034,22.066,61.617,466.580,4.636,1889.468,"
"
2025-11-03 01:12:00.156156,22.066,61.907,468.967,4.648,1889.468,"
"
2025-11-03 01:13:00.158690,21.918,61.900,468.967,4.648,1892.361,"
"
2025-11-03 01:14:00.121703,22.066,61.701,471.499,4.648,1889.468,"
"
2025-11-03 01:15:00.119000,21.918,61.802,471.282,4.636,1892.361,"
"
2025-11-03 01:16:00.129685,21.918,62.717,469.039,4.636,1889.468,"
"
2025-11-03 01:17:00.144225,21.918,63.014,466.869,4.635,1889.468,"
"
2025-11-03 01:18:00.143181,21.923,63.422,468.461,4.636,1889.468,"
"
2025-11-03 01:19:00.136929,21.997,63.903,466.869,4.635,1889.468,"
"
2025-11-03 01:20:00.122822,22.066,63.802,469.039,4.636,1889.468,"
"
2025-11-03 01:21:00.128185,22.066,63.997,469.039,4.636,1889.468,"
"
2025-11-03 01:22:00.123778,22.157,64.207,469.039,4.636,1889.468,"
"
2025-11-03 01:23:00.148385,22.157,64.305,466.580,4.635,1889.468,"
"
2025-11-03 01:24:00.159209,22.361,64.511,469.039,4.636,1889.468,"
"
2025-11-03 01:25:00.144796,22.352,64.511,468.461,4.636,1889.468,"
"
2025-11-03 01:26:00.140917,22.361,64.305,466.580,4.636,1889.468,"
"
2025-11-03 01:27:00.919728,22.361,63.419,467.159,4.636,1889.468,"
"
2025-11-03 01:28:00.372110,22.214,62.102,466.580,4.636,1889.468,"
"
2025-11-03 01:29:00.138309,22.205,61.798,466.580,4.636,1889.468,"
"
2025-11-03 01:30:00.131186,22.066,61.693,466.580,4.636,1889.468,"
"
2025-11-03 01:31:00.110860,22.066,61.697,465.278,4.628,1889.468,"
"
2025-11-03 01:32:00.111257,22.031,61.900,466.580,4.636,1889.468,"
"
2025-11-03 01:33:00.119110,22.066,62.004,466.580,4.636,1889.468,"
"
2025-11-03 01:34:00.142070,21.918,62.109,466.580,4.636,1889.468,"
"
