DateTime,Temperature,Humidity,CO2,pH,EC,"
"
2025-11-02 00:00:00.121870,25.352,72.530,585.069,5.041,1867.766,"
"
2025-11-02 00:01:00.122752,25.326,72.222,585.069,5.041,1863.426,"
"
2025-11-02 00:02:00.142532,25.473,72.833,590.061,5.041,1867.766,"
"
2025-11-02 00:03:00.352943,25.543,72.645,591.724,5.041,1867.766,"
"
2025-11-02 00:04:00.126937,25.326,72.327,587.529,5.041,1866.319,"
"
2025-11-02 00:05:00.348485,25.326,71.821,582.610,5.041,1867.766,"
"
2025-11-02 00:06:00.137115,25.178,70.226,580.151,5.041,1867.766,"
"
2025-11-02 00:07:00.118924,25.178,69.213,580.151,5.041,1867.766,"
"
2025-11-02 00:08:00.154517,25.030,68.627,577.691,5.041,1867.766,"
"
2025-11-02 00:09:00.119045,25.030,67.509,580.078,5.041,1867.766,"
"
2025-11-02 00:10:00.120655,24.957,67.336,577.691,5.041,1866.319,"
"
2025-11-02 00:11:00.174633,24.878,65.108,582.610,5.021,1867.766,"
"
2025-11-02 00:12:00.122255,24.974,67.336,580.151,4.839,1902.489,"
"
2025-11-02 00:13:00.141375,24.878,67.509,582.610,4.636,1928.530,"
"
2025-11-02 00:14:00.126206,24.462,76.928,590.061,4.518,1942.998,"
"
2025-11-02 00:15:00.118263,22.509,66.829,611.907,4.428,1942.998,"
"
2025-11-02 00:16:00.125468,21.324,70.117,622.107,4.315,1934.317,"
"
2025-11-02 00:17:00.111965,20.725,71.032,624.566,4.206,1924.190,"
"
2025-11-02 00:18:00.119378,20.438,73.730,627.098,4.226,1931.424,"
"
2025-11-02 00:19:00.153452,20.438,72.309,630.715,4.199,1924.190,"
"
2025-11-02 00:20:00.485379,20.586,73.730,635.778,4.199,1919.849,"
"
2025-11-02 00:21:00.142026,20.525,71.506,634.476,4.226,1921.296,"
"
2025-11-02 00:22:00.137741,20.734,72.005,636.936,4.226,1919.849,"
"
2025-11-02 00:23:00.124582,20.846,71.904,638.817,4.266,1921.296,"
"
2025-11-02 00:24:00.374888,20.881,71.709,639.395,4.286,1924.190,"
"
2025-11-02 00:25:00.884611,21.029,70.519,642.795,4.266,1927.083,"
"
2025-11-02 00:26:00.129371,21.172,70.822,644.314,4.266,1919.849,"
"
2025-11-02 00:27:00.112684,21.176,70.613,646.846,4.266,1921.296,"
"
2025-11-02 00:28:00.119036,21.254,67.907,646.846,4.266,1921.296,"
"
2025-11-02 00:29:00.129049,21.324,66.920,649.884,4.266,1919.849,"
"
2025-11-02 00:30:00.147328,21.319,66.413,652.561,4.267,1924.190,"
"
2025-11-02 00:31:00.121638,21.237,65.495,651.765,4.266,1927.083,"
"
2025-11-02 00:32:00.117000,21.198,65.701,651.765,4.267,1924.190,"
"
2025-11-02 00:33:00.168114,21.176,64.609,654.224,4.266,1924.190,"
"
2025-11-02 00:34:00.118063,21.150,66.204,654.224,4.266,1924.190,"
"
2025-11-02 00:35:00.138567,21.324,67.799,654.224,4.245,1924.190,"
"
2025-11-02 00:36:00.132452,21.324,68.103,654.297,4.245,1924.190,"
"
2025-11-02 00:37:00.163191,21.471,69.321,656.684,4.245,1924.190,"
"
2025-11-02 00:38:00.146607,21.771,70.030,658.492,4.245,1924.190,"
"
2025-11-02 00:39:00.173282,21.771,69.633,659.143,4.245,1924.190,"
"
2025-11-02 00:40:00.121215,21.771,70.211,656.684,4.245,1924.190,"
"
2025-11-02 00:41:00.150012,21.918,70.103,656.684,4.266,1928.530,"
"
2025-11-02 00:42:00.121874,21.992,70.114,656.178,4.266,1928.530,"
"
2025-11-02 00:43:00.134641,22.096,70.616,656.684,4.245,1927.083,"
"
2025-11-02 00:44:00.889167,22.214,70.414,654.224,4.266,1928.530,"
"
2025-11-02 00:45:00.131410,22.214,70.309,654.224,4.245,1928.530,"
"
2025-11-02 00:46:00.126508,22.335,70.208,654.224,4.266,1928.530,"
"
2025-11-02 00:47:00.128141,22.365,69.936,651.910,4.266,1928.530,"
"
2025-11-02 00:48:00.120955,22.517,69.524,653.284,4.245,1928.530,"
"
2025-11-02 00:49:00.120527,22.617,69.325,648.148,4.248,1928.530,"
"
2025-11-02 00:50:00.896034,22.734,69.097,645.327,4.206,1918.403,"
"
2025-11-02 00:51:00.133409,22.808,68.895,645.544,4.228,1918.403,"
"
2025-11-02 00:52:00.151266,22.808,69.936,642.144,4.267,1914.062,"
"
2025-11-02 00:53:00.160696,22.930,68.616,643.157,4.296,1918.403,"
"
2025-11-02 00:54:00.370924,22.990,68.417,641.855,4.315,1918.403,"
"
2025-11-02 00:55:00.138291,23.160,68.421,641.276,4.348,1916.956,"
"
2025-11-02 00:56:00.122212,23.134,68.207,639.395,4.347,1918.403,"
"
2025-11-02 00:57:00.130219,23.390,67.914,639.395,4.348,1918.403,"
"
2025-11-02 00:58:00.136274,23.251,68.095,636.936,4.347,1918.403,"
"
2025-11-02 00:59:00.150646,23.364,67.708,636.502,4.348,1918.403,"
"
2025-11-02 01:00:00.331624,23.390,67.430,634.476,4.348,1916.956,"
"
2025-11-02 01:01:00.355004,23.398,67.817,632.161,4.347,1918.403,"
"
2025-11-02 01:02:00.773857,23.546,67.235,632.017,4.348,1918.403,"
"
2025-11-02 01:03:00.144523,23.681,67.227,632.017,4.348,1918.403,"
"
2025-11-02 01:04:00.337427,23.668,67.231,631.076,4.348,1918.403,"
"
2025-11-02 01:05:00.128671,23.837,67.130,631.944,4.347,1918.403,"
"
2025-11-02 01:06:00.140466,23.845,66.732,632.017,4.348,1918.403,"
"
2025-11-02 01:07:00.362845,23.937,66.833,629.557,4.348,1918.403,"
"
2025-11-02 01:08:00.125567,23.845,66.634,627.532,4.348,1918.403,"
"
2025-11-02 01:09:00.157289,23.872,66.623,622.107,4.348,1918.403,"
"
2025-11-02 01:10:00.128353,23.993,66.522,622.107,4.348,1918.403,"
"
2025-11-02 01:11:00.115985,23.845,66.222,618.417,4.348,1918.403,"
"
2025-11-02 01:12:00.125865,23.993,66.428,617.332,4.348,1916.956,"
"
2025-11-02 01:13:00.898223,23.993,66.319,616.102,4.348,1918.403,"
"
2025-11-02 01:14:00.159486,24.141,66.149,614.728,4.348,1918.403,"
"
2025-11-02 01:15:00.153665,24.288,66.218,614.728,4.348,1918.403,"
"
2025-11-02 01:16:00.134579,24.284,66.218,616.970,4.348,1918.403,"
"
2025-11-02 01:17:00.112147,24.288,65.943,612.268,4.348,1918.403,"
"
2025-11-02 01:18:00.122595,24.288,65.307,612.052,4.348,1918.403,"
"
2025-11-02 01:19:00.126209,24.141,63.712,609.809,4.348,1916.956,"
"
2025-11-02 01:20:00.125585,23.924,63.024,609.809,4.348,1916.956,"
"
2025-11-02 01:21:00.133526,23.785,63.028,609.809,4.307,1914.062,"
"
2025-11-02 01:22:00.145659,23.546,63.028,609.809,4.327,1911.169,"
"
2025-11-02 01:23:00.155487,23.398,63.024,609.809,4.348,1911.169,"
"
2025-11-02 01:24:00.124140,23.398,62.619,609.809,4.377,1909.722,"
"
2025-11-02 01:25:00.138781,23.277,62.616,610.677,4.387,1912.616,"
"
2025-11-02 01:26:00.146545,23.103,62.109,607.277,4.407,1911.169,"
"
2025-11-02 01:27:00.135741,22.956,61.715,607.277,4.396,1914.062,"
"
2025-11-02 01:28:00.114029,22.956,61.502,607.277,4.396,1912.616,"
"
2025-11-02 01:29:00.180479,22.808,61.603,607.205,4.396,1912.616,"
"
2025-11-02 01:30:00.137821,22.808,61.607,607.277,4.386,1911.169,"
"
2025-11-02 01:31:00.120712,22.656,62.012,604.818,4.387,1912.616,"
"
2025-11-02 01:32:00.134755,22.656,61.907,597.439,4.387,1912.616,"
"
2025-11-02 01:33:00.128585,22.808,62.287,597.439,4.387,1912.616,"
"
2025-11-02 01:34:00.390876,22.808,62.923,597.439,4.387,1912.616,"
"
2025-11-02 01:35:00.137864,22.656,62.916,594.980,4.386,1912.616,"
"
2025-11-02 01:36:00.166897,22.656,63.024,594.980,4.387,1912.616,"
"
2025-11-02 01:37:00.138155,22.656,63.332,597.005,4.387,1911.169,"
"
2025-11-02 01:38:00.124650,22.656,63.708,597.439,4.386,1912.616,"
"
2025-11-02 01:39:00.135405,22.656,63.809,594.980,4.387,1912.616,"
"
2025-11-02 01:40:00.877627,22.656,63.914,594.980,4.386,1912.616,"
"
2025-11-02 01:41:00.406600,22.656,62.920,594.980,4.386,1912.616,"
"
2025-11-02 01:42:00.141998,22.674,62.294,595.558,4.386,1916.956,"
"
2025-11-02 01:43:00.113911,22.656,61.903,597.439,4.387,1911.169,"
"
2025-11-02 01:44:00.157888,22.361,61.194,594.980,4.387,1912.616,"
"
2025-11-02 01:45:00.141903,22.361,62.290,592.520,4.386,1912.616,"
"
2025-11-02 01:46:00.120794,22.391,64.312,592.520,4.387,1914.062,"
"
2025-11-02 01:47:00.114742,22.361,65.191,592.520,4.387,1912.616,"
"
2025-11-02 01:48:00.179156,22.509,66.030,592.520,4.387,1914.062,"
"
2025-11-02 01:49:00.354156,22.509,66.417,592.520,4.387,1914.062,"
"
2025-11-02 01:50:00.134919,22.643,67.028,592.520,4.387,1914.062,"
"
2025-11-02 01:51:00.148291,22.656,67.426,592.520,4.387,1911.169,"
"
2025-11-02 01:52:00.885133,22.661,67.614,592.520,4.356,1909.722,"
"
2025-11-02 01:53:00.156567,22.843,67.813,592.520,4.387,1905.382,"
"
2025-11-02 01:54:00.116953,22.808,67.914,590.350,4.397,1905.382,"
"
2025-11-02 01:55:00.125301,22.808,67.907,590.495,4.436,1905.382,"
"
2025-11-02 01:56:00.175745,22.925,67.813,592.520,4.448,1906.829,"
"
2025-11-02 01:57:00.371055,23.095,67.708,592.520,4.456,1909.722,"
"
2025-11-02 01:58:00.143152,23.103,67.506,590.205,4.456,1909.722,"
"
2025-11-02 01:59:00.125725,23.103,67.426,590.061,4.457,1909.722,"
"
2025-11-02 02:00:00.149422,23.251,67.332,590.061,4.457,1909.722,"
"
2025-11-02 02:01:00.123394,23.251,66.927,592.520,4.456,1909.722,"
"
2025-11-02 02:02:00.121342,23.390,67.025,593.171,4.457,1909.722,"
"
2025-11-02 02:03:00.145237,23.398,66.920,590.061,4.448,1909.722,"
"
2025-11-02 02:04:00.127214,23.546,66.721,588.469,4.448,1906.829,"
"
2025-11-02 02:05:00.141514,23.546,66.725,589.554,4.448,1906.829,"
"
2025-11-02 02:06:00.917785,23.546,66.623,587.601,4.457,1909.722,"
"
2025-11-02 02:07:00.169495,23.685,66.323,587.529,4.457,1905.382,"
"
2025-11-02 02:08:00.386134,23.733,66.424,587.529,4.448,1909.722,"
"
2025-11-02 02:09:00.357910,23.694,66.620,585.069,4.448,1909.722,"
"
2025-11-02 02:10:00.390754,23.845,66.319,587.529,4.448,1909.722,"
"
2025-11-02 02:11:00.151544,23.989,66.319,585.576,4.448,1909.722,"
"
2025-11-02 02:12:00.132643,23.845,66.316,582.610,4.437,1909.722,"
"
2025-11-02 02:13:00.120998,23.989,66.041,582.610,4.456,1909.722,"
"
2025-11-02 02:14:00.128221,23.919,66.627,580.151,4.457,1909.722,"
"
2025-11-02 02:15:00.332718,23.993,66.146,580.151,4.457,1909.722,"
"
