DateTime,Temperature,Humidity,CO2,pH,EC,"
"
2025-10-10 00:00:00.140638,22.509,61.936,538.194,4.336,2186.053,"
"
2025-10-10 00:01:00.113138,22.739,63.151,538.194,4.326,2181.713,"
"
2025-10-10 00:02:00.130780,22.808,63.455,528.429,4.315,2181.713,"
"
2025-10-10 00:03:00.338695,22.808,63.838,528.284,4.314,2181.713,"
"
2025-10-10 00:04:00.146523,22.808,64.138,527.778,4.315,2181.713,"
"
2025-10-10 00:05:00.118626,23.108,64.457,528.284,4.326,2186.053,"
"
2025-10-10 00:06:00.101872,23.103,64.648,528.284,4.326,2181.713,"
"
2025-10-10 00:07:00.117650,23.164,64.562,528.284,4.326,2181.713,"
"
2025-10-10 00:08:00.131478,23.312,64.551,523.872,4.315,2181.713,"
"
2025-10-10 00:09:00.107076,23.546,64.442,525.825,4.326,2181.713,"
"
2025-10-10 00:10:00.128774,23.694,64.442,525.825,4.326,2181.713,"
"
2025-10-10 00:11:00.143001,23.694,64.359,520.906,4.326,2181.713,"
"
2025-10-10 00:12:00.124580,23.845,64.243,520.906,4.326,2184.606,"
"
2025-10-10 00:13:00.139398,24.253,64.243,520.906,4.326,2184.606,"
"
2025-10-10 00:14:00.115476,24.141,64.251,520.906,4.315,2181.713,"
"
2025-10-10 00:15:00.129342,24.288,64.153,520.906,4.326,2181.713,"
"
2025-10-10 00:16:00.120584,24.258,64.044,520.906,4.326,2186.053,"
"
2025-10-10 00:17:00.116984,24.288,64.041,523.365,4.315,2181.713,"
"
2025-10-10 00:18:00.145090,24.362,64.048,523.365,4.315,2181.713,"
"
2025-10-10 00:19:00.149785,24.444,64.052,523.365,4.336,2186.053,"
"
2025-10-10 00:20:00.108518,24.575,63.936,525.029,4.326,2181.713,"
"
2025-10-10 00:21:00.109217,24.288,62.666,518.446,4.326,2181.713,"
"
2025-10-10 00:22:00.123902,23.993,62.558,515.987,4.326,2186.053,"
"
2025-10-10 00:23:00.111466,23.815,62.652,513.527,4.315,2181.713,"
"
2025-10-10 00:24:00.110118,23.581,63.071,513.527,4.336,2181.713,"
"
2025-10-10 00:25:00.128306,23.546,62.760,512.587,4.336,2180.266,"
"
2025-10-10 00:26:00.123200,23.255,62.753,510.995,4.336,2181.713,"
"
2025-10-10 00:27:00.119523,23.251,62.659,510.995,4.336,2181.713,"
"
2025-10-10 00:28:00.117370,23.173,62.464,508.608,4.336,2181.713,"
"
2025-10-10 00:29:00.124526,23.251,62.138,510.995,4.336,2181.713,"
"
2025-10-10 00:30:00.133120,23.077,61.961,510.995,4.326,2181.713,"
"
2025-10-10 00:31:00.137172,22.956,61.538,508.536,4.336,2181.713,"
"
2025-10-10 00:32:00.119271,22.808,62.341,508.536,4.336,2181.713,"
"
2025-10-10 00:33:00.126492,22.956,62.963,508.247,4.336,2181.713,"
"
2025-10-10 00:34:00.151368,23.103,63.636,503.617,4.336,2181.713,"
"
2025-10-10 00:35:00.138785,23.103,62.457,506.076,4.336,2184.606,"
"
2025-10-10 00:36:00.117829,23.082,62.138,508.030,4.336,2180.266,"
"
2025-10-10 00:37:00.112444,22.956,62.149,510.778,4.336,2181.713,"
"
2025-10-10 00:38:00.118349,23.103,62.316,511.140,4.336,2184.606,"
"
2025-10-10 00:39:00.130538,22.921,62.146,507.306,4.326,2181.713,"
"
2025-10-10 00:40:00.118908,22.808,61.939,506.076,4.336,2181.713,"
"
2025-10-10 00:41:00.126842,22.778,61.646,508.391,4.336,2181.713,"
"
2025-10-10 00:42:00.884269,22.808,61.737,508.536,4.336,2184.606,"
"
2025-10-10 00:43:00.135903,22.752,61.845,507.306,4.336,2181.713,"
"
2025-10-10 00:44:00.118988,22.795,61.740,508.536,4.336,2186.053,"
"
2025-10-10 00:45:00.133337,22.656,61.335,506.076,4.336,2186.053,"
"
2025-10-10 00:46:00.141489,22.656,61.241,508.536,4.336,2186.053,"
"
2025-10-10 00:47:00.131291,22.656,60.963,506.293,4.336,2181.713,"
"
2025-10-10 00:48:00.187250,22.582,60.652,510.995,4.336,2184.606,"
"
2025-10-10 00:49:00.759351,22.361,60.446,506.366,4.336,2186.053,"
"
2025-10-10 00:50:00.113561,22.509,60.352,508.319,4.336,2181.713,"
"
2025-10-10 00:51:00.149744,22.396,60.261,508.536,4.336,2186.053,"
"
2025-10-10 00:52:00.123334,22.374,60.261,508.536,4.336,2186.053,"
"
2025-10-10 00:53:00.131460,22.509,60.239,508.608,4.336,2186.053,"
"
2025-10-10 00:54:00.117270,22.352,60.543,508.753,4.334,2186.053,"
"
2025-10-10 00:55:00.255051,22.361,60.543,510.995,4.336,2186.053,"
"
2025-10-10 00:56:00.140423,22.253,60.645,510.778,4.334,2186.053,"
"
2025-10-10 00:57:00.126413,22.361,60.764,511.574,4.336,2186.053,"
"
2025-10-10 00:58:00.122595,22.344,60.663,510.995,4.336,2186.053,"
"
2025-10-10 00:59:00.120708,22.361,60.858,507.378,4.336,2186.053,"
"
2025-10-10 01:00:00.117137,22.361,61.136,506.076,4.336,2186.053,"
"
