DateTime,Temperature,Humidity,CO2,pH,EC,"
"
2025-10-27 00:00:00.150560,25.473,57.411,488.788,7.131,1942.998,"
"
2025-10-27 00:01:00.139456,25.473,56.832,488.788,7.131,1942.998,"
"
2025-10-27 00:02:00.978066,25.464,58.127,488.788,7.131,1942.998,"
"
2025-10-27 00:03:01.194972,25.608,66.779,491.247,7.131,1942.998,"
"
2025-10-27 00:04:01.195237,25.503,68.544,491.175,7.131,1942.998,"
"
2025-10-27 00:05:00.138363,25.473,67.933,488.788,7.131,1945.891,"
"
2025-10-27 00:06:00.119280,25.030,67.741,486.907,7.131,1942.998,"
"
2025-10-27 00:07:00.158268,24.952,67.929,488.788,7.131,1942.998,"
"
2025-10-27 00:08:00.121056,24.731,68.037,486.328,7.131,1942.998,"
"
2025-10-27 00:09:00.119260,24.731,68.139,486.328,7.122,1945.891,"
"
2025-10-27 00:10:00.126379,24.583,67.640,483.869,5.995,1947.338,"
"
2025-10-27 00:11:00.127064,24.436,67.622,483.869,6.740,1945.891,"
"
2025-10-27 00:12:00.116075,24.436,68.236,486.328,6.868,1942.998,"
"
2025-10-27 00:13:00.133124,24.436,68.645,483.869,6.909,1945.891,"
"
2025-10-27 00:14:00.151781,24.410,68.916,483.869,6.868,1945.891,"
"
2025-10-27 00:15:00.133816,24.362,68.934,483.869,6.939,1945.891,"
"
2025-10-27 00:16:00.125550,24.579,69.137,486.328,6.900,1945.891,"
"
2025-10-27 00:17:00.127417,24.319,69.354,483.869,6.929,1945.891,"
"
2025-10-27 00:18:00.124713,24.436,69.455,486.328,6.909,1945.891,"
"
2025-10-27 00:19:00.145723,24.353,69.661,485.894,6.909,1945.891,"
"
2025-10-27 00:20:00.133040,24.375,69.756,486.328,6.909,1945.891,"
"
2025-10-27 00:21:00.121782,24.436,69.864,489.077,6.920,1945.891,"
"
2025-10-27 00:22:00.131716,24.379,69.958,488.788,6.929,1945.891,"
"
2025-10-27 00:23:00.126602,24.523,69.350,491.247,6.928,1942.998,"
"
2025-10-27 00:24:00.123485,24.288,67.517,491.536,6.939,1945.891,"
"
2025-10-27 00:25:00.126993,24.288,66.739,496.238,6.980,1945.891,"
"
2025-10-27 00:26:00.132522,23.845,66.638,493.779,6.970,1945.891,"
"
2025-10-27 00:27:00.380014,23.811,66.236,493.779,6.989,1945.891,"
"
2025-10-27 00:28:00.131029,23.694,66.059,493.779,6.879,1945.891,"
"
2025-10-27 00:29:00.135632,23.546,65.520,491.247,6.878,1945.891,"
"
2025-10-27 00:30:00.114330,23.398,65.220,493.779,6.878,1945.891,"
"
2025-10-27 00:31:00.127801,23.394,65.017,493.779,6.074,1945.891,"
"
2025-10-27 00:32:00.114665,23.398,65.853,496.383,5.946,1945.891,"
"
2025-10-27 00:33:00.122596,23.546,66.840,501.157,5.874,1945.891,"
"
2025-10-27 00:34:00.117293,23.572,65.853,503.472,5.833,1945.891,"
"
2025-10-27 00:35:00.123114,23.516,66.746,501.230,5.794,1945.891,"
"
2025-10-27 00:36:00.108941,23.546,67.350,503.617,6.738,1945.891,"
"
2025-10-27 00:37:01.220703,23.698,67.929,504.847,6.900,1945.891,"
"
2025-10-27 00:38:00.116183,23.806,68.330,506.076,6.908,1945.891,"
"
2025-10-27 00:39:00.137672,23.789,68.739,506.076,6.879,1945.891,"
"
2025-10-27 00:40:00.117158,23.984,69.119,508.247,7.130,1945.891,"
"
2025-10-27 00:41:00.111290,23.993,69.227,506.076,7.109,1948.785,"
"
2025-10-27 00:42:00.117574,23.993,69.126,506.076,7.100,1945.891,"
"
2025-10-27 00:43:00.121018,23.993,68.743,506.076,7.121,1945.891,"
"
2025-10-27 00:44:00.131993,23.993,68.439,503.906,7.121,1945.891,"
"
2025-10-27 00:45:00.138090,23.993,68.638,503.617,7.130,1945.891,"
"
2025-10-27 00:46:00.130007,23.993,68.638,501.591,7.150,1945.891,"
"
2025-10-27 00:47:00.120404,23.993,72.956,498.698,7.150,1945.891,"
"
2025-10-27 00:48:00.117514,23.845,72.645,498.698,7.142,1945.891,"
"
2025-10-27 00:49:00.127311,23.993,72.754,498.698,7.141,1945.891,"
"
