DateTime,Temperature,Humidity,CO2,pH,EC,"
"
2025-10-22 00:00:00.160834,26.215,55.668,518.446,6.225,2084.780,"
"
2025-10-22 00:01:00.158321,26.332,54.633,517.216,6.166,2084.780,"
"
2025-10-22 00:02:00.116901,26.215,55.335,516.059,6.309,2084.780,"
"
2025-10-22 00:03:00.120695,26.363,55.870,517.216,6.448,2084.780,"
"
2025-10-22 00:04:00.123145,26.272,55.559,515.987,6.418,2084.780,"
"
2025-10-22 00:05:00.123052,26.363,61.545,513.527,6.397,2087.674,"
"
2025-10-22 00:06:00.119988,26.363,63.968,515.987,6.397,2086.227,"
"
2025-10-22 00:07:00.122161,26.363,63.647,515.987,6.418,2086.227,"
"
2025-10-22 00:08:00.145302,26.215,62.558,518.446,6.429,2086.227,"
"
2025-10-22 00:09:00.376621,26.363,62.970,520.906,6.429,2086.227,"
"
2025-10-22 00:10:00.142283,26.276,64.554,523.365,6.397,2086.227,"
"
2025-10-22 00:11:00.355422,26.510,66.175,528.284,6.509,2087.674,"
"
2025-10-22 00:12:00.138585,26.476,67.379,530.744,6.509,2086.227,"
"
2025-10-22 00:13:00.144909,26.363,65.545,533.276,6.519,2086.227,"
"
2025-10-22 00:14:00.162645,26.363,67.954,535.735,6.529,2086.227,"
"
2025-10-22 00:15:00.122218,26.363,63.176,538.194,6.287,2087.674,"
"
2025-10-22 00:16:00.128329,26.289,64.457,540.654,6.225,2086.227,"
"
2025-10-22 00:17:00.366789,26.215,63.386,540.654,7.243,2087.674,"
"
2025-10-22 00:18:00.912604,26.372,66.276,540.654,6.003,2087.674,"
"
2025-10-22 00:19:00.117299,26.424,65.043,540.726,5.845,2086.227,"
"
2025-10-22 00:20:00.118065,26.510,65.158,543.113,5.745,2084.780,"
"
2025-10-22 00:21:00.106965,26.363,64.153,540.654,5.673,2084.780,"
"
2025-10-22 00:22:00.887529,26.363,65.162,540.654,5.643,2083.333,"
"
2025-10-22 00:23:00.345981,26.363,65.050,541.811,5.592,2086.227,"
"
2025-10-22 00:24:00.135228,26.402,68.063,543.113,5.563,2084.780,"
"
2025-10-22 00:25:00.123604,26.363,64.290,542.390,5.543,2084.780,"
"
2025-10-22 00:26:00.354583,26.385,64.171,543.113,5.514,2084.780,"
"
2025-10-22 00:27:00.138137,26.510,65.162,543.113,5.504,2084.780,"
"
2025-10-22 00:28:00.143976,26.510,64.059,544.633,5.484,2084.780,"
"
2025-10-22 00:29:00.139813,26.476,64.475,541.884,5.443,2084.780,"
"
2025-10-22 00:30:00.771922,26.363,63.480,540.726,5.434,2084.780,"
"
2025-10-22 00:31:00.125721,26.363,65.151,538.628,5.443,2084.780,"
"
2025-10-22 00:32:00.112008,26.363,63.079,538.628,5.424,2084.780,"
"
2025-10-22 00:33:00.127573,26.363,63.657,538.194,5.414,2084.780,"
"
2025-10-22 00:34:00.135577,26.363,63.596,538.194,5.404,2084.780,"
"
2025-10-22 00:35:00.112962,26.380,63.375,538.050,5.394,2087.674,"
"
2025-10-22 00:36:00.338870,26.367,63.278,535.735,5.374,2086.227,"
"
2025-10-22 00:37:00.130891,26.510,63.968,535.807,5.374,2086.227,"
"
2025-10-22 00:38:00.123325,26.363,62.460,534.505,5.363,2086.227,"
"
2025-10-22 00:39:00.145775,26.372,61.759,534.505,5.343,2086.227,"
"
2025-10-22 00:40:00.147611,26.363,62.666,533.276,5.343,2087.674,"
"
2025-10-22 00:41:00.200008,26.510,63.856,530.744,5.334,2087.674,"
"
2025-10-22 00:42:00.162934,26.363,61.469,528.284,5.323,2086.227,"
"
2025-10-22 00:43:00.158461,26.363,62.261,529.659,5.314,2086.227,"
"
2025-10-22 00:44:00.419091,26.363,62.757,528.284,5.314,2086.227,"
"
2025-10-22 00:45:00.124400,26.510,62.576,530.744,5.304,2086.227,"
"
2025-10-22 00:46:00.119178,26.510,62.970,528.284,5.304,2086.227,"
"
2025-10-22 00:47:00.120047,26.510,62.164,528.284,5.304,2086.227,"
"
2025-10-22 00:48:00.138743,26.510,62.684,528.284,5.283,2087.674,"
"
2025-10-22 00:49:00.128041,26.510,63.379,528.284,5.254,2086.227,"
"
2025-10-22 00:50:00.135219,26.510,63.375,526.042,5.254,2087.674,"
"
2025-10-22 00:51:00.129824,26.510,63.581,525.825,5.254,2086.227,"
"
2025-10-22 00:52:00.123923,26.363,62.178,525.825,5.243,2083.333,"
"
2025-10-22 00:53:00.137914,26.523,62.760,526.403,5.242,2087.674,"
"
2025-10-22 00:54:00.135857,26.515,62.674,527.850,5.254,2086.227,"
"
2025-10-22 00:55:00.151496,26.510,63.592,523.365,5.254,2086.227,"
"
2025-10-22 00:56:00.145908,26.506,62.959,523.365,5.242,2083.333,"
"
2025-10-22 00:57:00.170750,26.510,62.992,523.365,5.254,2083.333,"
"
2025-10-22 00:58:00.146555,26.510,63.480,523.365,5.254,2084.780,"
"
2025-10-22 00:59:00.114650,26.363,62.779,522.425,5.242,2084.780,"
"
2025-10-22 01:00:00.138665,26.376,61.968,520.906,5.234,2084.780,"
"
2025-10-22 01:01:00.835400,26.510,62.663,520.906,5.214,2087.674,"
"
2025-10-22 01:02:00.133492,26.510,62.055,523.365,5.223,2087.674,"
"
2025-10-22 01:03:00.142956,26.510,62.160,518.446,5.242,2087.674,"
"
2025-10-22 01:04:00.121739,26.510,63.585,517.940,5.234,2087.674,"
"
2025-10-22 01:05:00.867848,26.658,62.779,520.472,5.222,2087.674,"
"
2025-10-22 01:06:00.137647,26.510,62.663,515.842,5.222,2086.227,"
"
2025-10-22 01:07:00.137649,26.510,63.516,514.685,5.222,2086.227,"
"
2025-10-22 01:08:00.580310,26.510,63.759,515.842,5.214,2086.227,"
"
2025-10-22 01:09:00.132731,26.437,61.650,514.106,5.214,2086.227,"
"
2025-10-22 01:10:00.348819,26.515,61.560,515.987,5.222,2087.674,"
"
2025-10-22 01:11:00.155813,26.536,61.245,517.651,5.222,2090.567,"
"
2025-10-22 01:12:00.127197,26.441,61.259,513.527,5.214,2090.567,"
"
2025-10-22 01:13:00.138639,26.510,62.171,510.995,5.201,2090.567,"
"
2025-10-22 01:14:00.141328,26.493,61.567,510.995,5.201,2090.567,"
"
2025-10-22 01:15:00.134905,26.484,62.059,510.923,5.201,2090.567,"
"
2025-10-22 01:16:00.117752,26.510,62.467,510.995,5.193,2087.674,"
"
2025-10-22 01:17:00.119726,26.510,63.495,510.995,5.193,2090.567,"
"
2025-10-22 01:18:00.150499,26.510,62.764,510.055,5.192,2086.227,"
"
2025-10-22 01:19:00.392566,26.510,63.368,511.068,5.193,2087.674,"
"
2025-10-22 01:20:00.142281,26.510,60.775,510.851,5.162,2090.567,"
"
2025-10-22 01:21:00.145650,26.510,61.455,508.536,5.162,2086.227,"
"
2025-10-22 01:22:00.139579,26.510,62.779,508.536,5.162,2087.674,"
"
2025-10-22 01:23:00.133377,26.510,60.970,508.536,5.155,2087.674,"
"
2025-10-22 01:24:00.354809,26.510,62.580,507.595,5.162,2086.227,"
"
2025-10-22 01:25:00.132658,26.437,61.050,506.076,5.162,2092.014,"
"
2025-10-22 01:26:00.150281,26.510,62.967,506.076,5.193,2086.227,"
"
2025-10-22 01:27:00.113344,26.658,62.876,508.391,5.193,2087.674,"
"
2025-10-22 01:28:00.138978,26.506,63.278,505.787,5.193,2087.674,"
"
2025-10-22 01:29:00.148598,26.623,62.580,503.617,5.192,2087.674,"
"
2025-10-22 01:30:00.891405,26.510,62.066,506.076,5.182,2086.227,"
"
2025-10-22 01:31:00.379213,26.502,61.361,503.617,5.162,2087.674,"
"
2025-10-22 01:32:00.147428,26.623,62.988,503.617,5.182,2086.227,"
"
2025-10-22 01:33:00.350849,26.584,63.372,502.387,5.193,2087.674,"
"
2025-10-22 01:34:00.121399,26.510,62.764,501.157,5.193,2086.227,"
"
2025-10-22 01:35:00.139927,26.658,64.062,503.617,5.193,2086.227,"
"
2025-10-22 01:36:00.137142,26.493,62.055,501.157,5.192,2086.227,"
"
2025-10-22 01:37:00.127354,26.510,62.070,501.085,5.182,2087.674,"
"
2025-10-22 01:38:00.135163,26.584,62.167,501.157,5.173,2086.227,"
"
2025-10-22 01:39:00.129942,26.510,62.337,499.277,5.173,2086.227,"
"
2025-10-22 01:40:00.155497,26.545,63.578,498.698,5.173,2090.567,"
"
2025-10-22 01:41:00.171968,26.510,62.171,498.698,5.172,2090.567,"
"
2025-10-22 01:42:00.167076,26.584,62.666,498.698,5.172,2090.567,"
"
2025-10-22 01:43:00.193868,26.528,62.167,498.698,5.172,2090.567,"
"
2025-10-22 01:44:00.114350,26.641,60.974,500.217,5.172,2090.567,"
"
2025-10-22 01:45:00.394311,26.510,61.646,496.238,5.173,2090.567,"
"
2025-10-22 01:46:00.899473,26.519,61.650,498.698,5.172,2090.567,"
"
2025-10-22 01:47:00.322263,26.649,61.249,496.238,5.162,2090.567,"
"
2025-10-22 01:48:00.132985,26.584,62.337,496.238,5.162,2090.567,"
"
2025-10-22 01:49:00.368542,26.510,63.860,493.996,5.162,2090.567,"
"
2025-10-22 01:50:00.125278,26.510,61.957,494.719,5.162,2090.567,"
"
2025-10-22 01:51:00.366788,26.658,61.759,496.238,5.142,2087.674,"
"
2025-10-22 01:52:00.120354,26.654,61.646,496.094,5.133,2090.567,"
"
2025-10-22 01:53:00.142732,26.536,61.954,491.247,5.133,2090.567,"
"
2025-10-22 01:54:00.162424,26.510,62.457,493.779,5.135,2086.227,"
"
2025-10-22 01:55:00.166936,26.519,62.460,493.779,5.133,2090.567,"
"
2025-10-22 01:56:00.150908,26.510,61.661,493.200,5.155,2090.567,"
"
2025-10-22 01:57:00.130489,26.536,63.292,492.477,5.152,2087.674,"
"
2025-10-22 01:58:00.123274,26.602,62.670,493.128,5.155,2087.674,"
"
2025-10-22 01:59:00.357866,26.510,62.334,491.247,5.162,2087.674,"
"
2025-10-22 02:00:00.113558,26.658,62.963,493.779,5.162,2086.227,"
"
2025-10-22 02:02:00.120633,26.536,63.487,492.549,5.152,2086.227,"
"
2025-10-22 02:03:01.105721,26.654,61.556,493.779,5.133,2087.674,"
"
2025-10-22 02:04:00.119892,26.510,61.871,491.247,5.162,2090.567,"
"
2025-10-22 02:05:00.115193,26.515,63.068,488.788,5.162,2090.567,"
"
2025-10-22 02:06:00.126708,26.623,61.968,491.102,5.162,2090.567,"
"
2025-10-22 02:07:00.133123,26.510,61.972,491.247,5.162,2090.567,"
"
2025-10-22 02:08:00.369262,26.658,62.164,491.247,5.162,2090.567,"
"
2025-10-22 02:09:00.144961,26.571,63.961,488.932,5.162,2090.567,"
"
2025-10-22 02:10:00.364892,26.632,63.491,488.788,5.162,2090.567,"
"
2025-10-22 02:11:00.316313,26.536,62.988,488.788,5.162,2090.567,"
"
2025-10-22 02:12:00.869029,26.597,62.160,488.643,5.162,2090.567,"
"
2025-10-22 02:13:00.159394,26.641,62.348,488.788,5.162,2090.567,"
"
